"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"1303",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,57.7,47.7,1026.5,10,6.4,9.9,15,66.9,48,0,NA,0,780
"1304",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,62.6,57.6,1024.5,9.7,6,12,NA,73,48,0,NA,0,646
"1305",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.6,67.3,1019.6,9.3,11.1,14,NA,75,66.9,0,NA,0,535
"1306",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71,68.8,1018.7,7.6,8.1,14,20,75,68,0,NA,0,680
"1307",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,71.1,69.3,1019.3,8.7,5.6,11.1,NA,75,66,0.22,NA,0,619
"1308",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70,64.4,1020.2,5.3,6.4,12,NA,77,62.1,0.07,NA,1,621
"1309",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,67.2,57.8,1020.9,10,3.7,7,NA,79,57.9,0,NA,0,660
"1310",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,60.7,49.5,1017.5,10,12.7,18.1,24.1,75.9,50,0.07,NA,0,612
"1311",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,57.6,39.4,1018.8,10,10.8,17.1,24.1,66,48,0,NA,0,572
"1312",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,55.2,41.1,1021.6,10,5.3,8.9,NA,64.9,44.1,0,NA,0,623
"1313",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,65.4,59.8,1015.4,7.1,11,17.1,24.1,66.9,60.1,0.01,NA,0,659
"1314",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,63.1,60.7,1018.8,5.7,11.3,21,27,66.2,60.1,1,NA,0,637
"1315",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60,54.9,1027.1,9.3,17.8,21,28.9,64.9,57.9,0.01,NA,0,624
"1316",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62,60.2,1021.1,1.7,14,19,28,64.9,59,1.63,NA,1,581
"1317",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.3,59.2,1017.8,4.4,9,12,NA,64.9,59,1.22,NA,1,486
"1318",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,60.5,56.1,1016.2,9.9,4.4,9.9,NA,66,57,0,NA,0,490
"1319",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,60.5,54.2,1023.5,9.7,12.4,20,27,66,55.9,0.01,NA,0,523
"1320",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,58.7,53.2,1026.1,10,12.9,17.1,20,62.1,55.4,0,NA,0,695
"1321",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.3,50.9,1025.6,10,5.8,8.9,NA,66,48.9,0,NA,0,764
"1322",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.6,49.7,1025.3,6.9,2.7,8,NA,70,44.1,0,NA,1,754
"1323",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.7,55.5,1020.5,8.5,7.7,14,NA,70,44.1,0,NA,1,633
"1324",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,62.2,59.7,1013.8,6.4,13.8,36.9,48,69.1,46.9,0,NA,0,480
"1325",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.1,43.8,1016.8,8,24.8,36.9,49,57,51.8,3.76,NA,0,539
"1326",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,42.2,1029,10,10.1,15,20,60.1,46.9,0.03,NA,0,739
"1327",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,52.8,46.7,1028.3,10,5.2,8.9,NA,63,42.1,0,NA,0,498
"1329",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.9,45.7,1022.4,10,14.2,21,27,66.9,48,0,NA,0,767
"1330",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.5,38.8,1029.1,10,6.2,9.9,NA,60.1,41,0,NA,0,641
"1331",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.2,47.6,1023.1,10,9.3,19,NA,66,39.9,0,NA,0,503
"1332",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.5,59,1013.4,8.4,10,17.1,NA,72,60.1,0,NA,0,585
"1333",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.8,61.6,1014.1,4.6,6.8,14,NA,73.9,59,0,NA,1,590
"1334",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,65.6,62.5,1013.9,6.4,11.2,15,NA,71.1,59,0,NA,0,676
"1335",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.4,54.3,1021.3,9.1,10.5,19,24.1,71.1,52,0,NA,1,662
"1336",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.3,58.9,993.1,3.5,12.2,27,36.9,70,50,0.01,NA,1,629
"1337",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,53.7,35.4,1003,10,21.3,29.9,45.1,64,50,0.01,NA,0,534
"1338",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,57.5,41.6,1009.5,9.9,12.5,20,27,61,50,0.07,NA,0,573
"1339",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,49.1,29.5,1017.6,10,14.1,19,28,61,45,0,NA,0,566
"1340",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,44.7,28.1,1025.3,10,14.9,19,27,53.1,41,0,NA,0,706
"1341",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,51.8,46.3,1015.4,7.7,18.6,27,38.1,59,39.9,0.78,NA,0,798
"1342",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,51,44.8,1015.3,8.8,15.8,26,38.1,59,46,0.01,NA,0,614
"1343",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.1,52.4,1010.9,9.3,11,15.9,22.9,69.1,46.9,0,NA,0,557
"1344",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,48.3,41.9,1018.8,8.2,12.5,19,26,52,42.1,0.49,NA,0,655
"1345",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,46.2,37.1,1027.3,10,4.4,8,NA,53.1,34,0.01,NA,0,732
"1346",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,55.9,49.9,1024.1,10,9.9,15.9,NA,63,34,0,NA,0,665
"1347",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,58.8,56.2,1014.6,5.1,8.4,15,21,63,51.1,0,NA,1,689
"1348",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,53.6,44.3,1015.1,10,12.1,17.1,22.9,63,48.9,0,NA,0,777
"1349",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47.8,33.6,1020.6,10,7.9,13,NA,55.9,36,0,NA,0,626
"1350",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49.9,42.3,1019.1,9,10.5,20,28.9,55.9,36,0,NA,0,532
"1351",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,47.4,36.7,1026.2,9.6,18.8,25.1,31.1,54,43,0.35,NA,0,699
"1352",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,47.2,38.2,1020.5,10,7.1,11.1,NA,57,39,0,NA,0,620
"1353",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.6,46.1,1009.9,8.8,4.6,8.9,NA,61,39,0,NA,1,541
"1354",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,49.4,40.5,1011.2,10,10.9,19,27,61,44.1,0,NA,0,706
"1355",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,54.9,41,1003.5,10,16,24.1,34,63,46.9,0,NA,0,665
"1357",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,51.3,36.2,1017.2,10,14.2,21,28,57,37.9,0,NA,0,518
"1358",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,54.4,44.6,1015.9,9.6,10.8,15,NA,62.1,46.9,0,NA,0,668
"1359",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,54.8,50.1,1014.2,8.6,9.9,19,27,62.1,46.9,0,NA,0,741
"1360",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,54.4,49.5,1006.4,8,12.8,25.1,32.1,59,51.1,0.5,NA,0,705
"1361",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,48.6,43,1011.2,9.6,8.4,15,24.1,57,41,0,NA,0,707
"1362",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,50.9,44.1,1014.8,10,18,22.9,28.9,55,41,0,NA,0,776
"1363",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,50.1,47.2,1012.9,6.6,12.3,17.1,25.1,54,48,0,NA,0,692
"1364",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,47,42.3,996,5.5,14.4,27,36.9,50,41,0.13,NA,1,529
"1365",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,38.8,23.3,998.3,10,21.2,27,39,51.1,37,0.07,NA,0,684
"1366",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,37.7,21.4,1009,10,15.1,24.1,33,43,34,0,NA,0,765
"1367",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,42.2,34.3,1025.6,10,6,9.9,15,48.9,30,0,NA,0,428
"1368",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,48.6,43.1,1023.9,10,6.9,12,NA,51.1,34,0,NA,0,455
"1369",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47,45,1018.2,6.8,6.3,14,NA,48.9,41,0,NA,1,463
"1370",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,43.4,34.6,1014.3,10,13.2,18.1,24.1,48.9,39.9,0.05,NA,0,466
"1371",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,39.5,26.7,1019.2,10,11.2,19,25.1,46.9,33.1,0,NA,0,647
"1372",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,43.8,38.5,1021.7,8.5,9.7,20,27,53.6,33.1,0,NA,0,752
"1373",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,52.9,51.3,1013.1,4.1,12.6,22.9,33,57.2,48.2,1.05,NA,1,730
"1374",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,53.4,49.7,1003.2,6.6,15.6,22,29.9,57,48.9,0.1,NA,1,734
"1376",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,43.8,28.3,1009.8,10,15.1,19,28,50,39.9,0,NA,0,592
"1377",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,38.2,24.3,1019.2,10,14.6,22.9,33,48,34,0,NA,0,482
"1378",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,37.9,30.9,1018.6,9.5,6.6,15,18.1,46.9,26.1,0,NA,0,791
"1379",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,41.7,31.3,1017,10,11.9,20,28.9,46.9,30.9,0.02,NA,0,711
"1380",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,42.8,37.1,1013.5,8.8,7.6,11.1,19,46,39,0.14,NA,0,637
"1381",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,42.7,35.1,1012.7,9.8,6.4,15,22.9,46.9,37,0.02,NA,0,635
"1382",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,36.6,19.2,1013.3,10,15.4,20,28.9,46.9,34,0,NA,0,701
"1383",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,28.2,9.9,1023.9,10,12.8,18.1,22,39.9,24.1,0,NA,0,555
"1384",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,29.9,13.3,1031.6,10,7.5,12,15.9,36,24.1,0,NA,0,522
"1385",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,43.6,40.4,1015.5,6.5,14.2,24.1,34,53.1,25,0.16,NA,0,665
"1386",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,39.7,26.9,1017.1,9.8,9.7,18.1,24.1,53.1,35.1,0.83,NA,0,630
"1387",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41.2,31.1,1013.7,9.8,8.2,15.9,22,44.1,35.1,0,NA,0,689
"1388",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,29.8,14,1008.6,8.8,13.8,27,38.1,44.1,19.9,0.01,NA,1,749
"1389",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,18.2,-2.1,1023.1,10,17.8,32.1,49,23,12.9,0,NA,0,792
"1390",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36.2,31.3,1023.4,5.9,11.5,24.1,32.1,52,12,0.05,NA,0,623
"1391",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,49.8,48,1012.5,2.5,13.2,26,35,57,43,0.48,NA,1,521
"1392",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,35.3,22.9,1032.7,9.9,14.1,21,26,57.9,30,0,NA,0,722
"1393",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,34.8,25.3,1033.2,10,7,13,NA,41,30,0,NA,0,719
"1394",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,38.8,29,1019.7,10,9.7,15,18.1,43,30,0,NA,0,676
"1395",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.9,32.3,1017.7,10,6.5,15,NA,46,27,0,NA,0,700
"1396",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,39,28.8,1023.3,10,12.7,18.1,24.1,46,27,0,NA,0,692
"1397",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.1,39.3,1024.7,8.2,10.7,21,28.9,48.9,36,0,NA,0,554
"1398",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,NA,1,569
"1399",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.1,26.8,1014.2,10,9.8,17.1,22,53.1,34,0.06,NA,0,546
"1400",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,37.3,29.4,1016.5,8.6,10.3,24.1,33,48.9,24.1,0,NA,0,542
"1401",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,NA,0,583
"1402",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,35.8,21.1,1016.6,10,14.1,22.9,35,44.1,30,0,NA,0,465
"1403",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,NA,0,485
"1404",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.4,28.7,1032,10,7.1,12,NA,50,26.1,0.03,NA,0,449
"1405",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,NA,0,659
"1406",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.5,43.7,996.4,6.2,13.6,21,28,53.1,42.1,0.87,NA,1,590
"1407",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.4,19.7,1007.8,10,15.4,22.9,33,48,32,0,NA,0,552
"1408",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.7,25.8,1015.2,6.1,8.9,13,NA,41,28.9,0.03,NA,1,600
"1409",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,24.1,15.9,1021.1,6.1,19.5,34,42.9,33.1,19,0.37,NA,1,406
"1410",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,18.3,5.7,1035.5,10,11,18.1,22.9,28,15.1,0,NA,0,669
"1411",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,35.6,26.3,1037.4,10,13.6,20,NA,42.1,15.1,0,NA,0,597
"1412",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,45,40.9,1027.3,6.5,15.1,27,34,50,28.9,0.33,NA,0,629
"1413",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,45.5,1021.7,5.4,12.6,19,24.1,53.1,42.1,0.42,NA,0,646
"1414",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,46.8,37.5,1022.8,7.2,12.6,21,25.1,50,37.9,0.39,NA,0,604
"1415",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,29.8,13.4,1035.9,10,10.2,18.1,25.1,50,25,0,NA,0,495
"1416",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,33.6,24.8,1025.3,9,10.8,19,22.9,36,25,0.01,NA,0,490
"1417",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,31.6,20.7,1029,10,6.2,15,18.1,43,21,0,NA,0,477
"1418",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,40,30.9,1023.1,9.6,8.4,14,21,44.1,37,0,NA,0,657
"1419",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.6,38.5,1015.9,4.5,13.8,19,24.1,44.1,36,0.26,NA,0,549
"1420",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,40.7,36.9,1014.4,7.4,7.6,14,22,45,37,0.1,NA,0,610
"1421",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,39.9,32.5,1015.5,10,4.3,9.9,NA,45,37,0,NA,0,605
"1422",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.3,37.5,1011.3,6.7,7.5,17.1,20,46,37,0,NA,1,475
"1423",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43.2,40.4,1008.1,4.5,8.4,15,21,53.1,39,0,NA,1,411
"1424",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,34.4,1011.4,8.8,18.6,26,38.1,44.1,37.4,0,NA,0,667
"1425",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,48.9,46.9,992.3,2.3,17.2,28.9,41,55,37.9,0.85,NA,1,564
"1426",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.1,35.1,995.2,8.5,17.4,24.1,33,55,37.9,0.4,NA,0,576
"1427",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44.3,39.9,997.4,9,9.7,18.1,24.1,50,37.9,0.02,NA,0,563
"1428",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,42.1,29.8,997.8,9.9,20.3,28.9,35.9,45,39.9,0.1,NA,0,583
"1429",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,23.1,1000.8,10,18.3,25.1,33,45,36,0,NA,0,501
"1430",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,38,26.4,1005.7,9.9,10.2,15,22,43,34,0,NA,0,428
"1431",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,34,23.1,1006.1,9.7,6.5,15,22,43,24.1,0,NA,0,545
"1432",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,28.1,14.6,1013.1,8.2,9.8,19,28,39.9,21.9,0,NA,1,571
"1433",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,38.7,31.3,1011.6,9.7,10.5,21,27,45,21.9,0,NA,0,574
"1434",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,37.7,24.2,1016,10,9.9,20,27,45,30,0,NA,0,586
"1435",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.9,14,1020.2,10,9,14,19,44.1,26.1,0,NA,0,609
"1436",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.4,10.8,1021.4,10,14.1,20,25.1,33.1,24.1,0,NA,0,541
"1437",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.1,23.7,1018.7,9.5,11.5,17.1,22,44.1,24.1,0,NA,0,429
"1438",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.5,21,1014.7,10,14.4,19,28,44.1,30.9,0.02,NA,0,568
"1439",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.1,32.2,1017.1,8.4,9.2,22,29.9,46.9,25,0,NA,0,626
"1440",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.2,43.9,1004.2,2.8,10.1,19,26,50,42.1,0.13,NA,1,673
"1441",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,38.1,33.3,1000.6,7,17.8,40,53,51.1,24.1,0.01,NA,1,507
"1442",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,21,9.1,1016.3,7.9,21.5,34,45.1,27,16,1.26,NA,1,708
"1443",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32,24.7,1017.1,8.4,10,18.1,22.9,41,16,0.01,NA,0,511
"1444",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.6,32.1,1015.8,7.9,15.2,21,29.9,41,23,0.3,NA,0,439
"1445",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,35.9,30.3,996.6,6.5,19.7,31.1,42.9,44.6,28.9,0.13,NA,1,642
"1446",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,30.1,19.1,1009.9,10,15.1,28,40,33.1,26.6,0,NA,0,688
"1447",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,36.6,32.7,1002.8,7.5,8.7,19,25.1,44.1,21.9,0,NA,0,603
"1448",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.1,28.8,993.5,9.2,14.4,20,31.1,44.1,21.9,0.63,NA,1,652
"1449",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.8,17.3,1004,10,14,19,27,39,26.1,0,NA,0,680
"1450",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37,26.6,1008.7,9.8,10.4,17.1,NA,46.9,24.1,0,NA,0,570
"1451",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,47.8,36.9,1005.4,9.5,13.9,17.1,24.1,57,41,0,NA,0,438
"1452",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,41.9,29.5,1016.8,10,11.7,19,25.1,59,36,0,NA,0,428
"1453",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,37.1,26.6,1026.3,10,6.9,12,NA,46,30,0,NA,0,483
"1454",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,40.6,35.2,1018,9.7,7.8,12,NA,46.9,32,0,NA,0,477
"1456",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,44.3,1015,6.9,10,15.9,NA,54,39.9,0,NA,1,657
"1457",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,49.8,46.6,1010.5,6.5,10.1,15.9,NA,57.9,44.1,0,NA,1,573
"1458",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43,31.2,1008.4,7.3,14.3,22.9,29.9,57.9,37.9,0,NA,1,462
"1459",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.1,25.5,1026.8,10,13.2,19,28,48,30,0,NA,0,540
"1460",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.2,39.9,1029.7,9,7.9,13,NA,48.9,30,0,NA,0,591
"1461",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,47.4,45.8,1007,2,11.5,24.1,29.9,52,41,0.03,NA,1,571
"1462",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,36.9,999.2,6.9,21.6,28,41,52,37.9,0,NA,0,653
"1463",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33.2,8.8,1018.3,10,11.8,15.9,25.1,51.1,28,0,NA,0,745
"1464",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.9,0.1,1026.4,9.9,17.8,25.1,33,37,18,0,NA,0,536
"1465",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,20.8,-1.7,1029.2,10,19.8,25.1,35.9,33.1,12,0,NA,0,489
"1466",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,28.9,11.2,1031.6,10,9.9,15.9,17.1,36,12,0,NA,0,618
"1467",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,36.7,27.5,1030.1,9.2,10.7,18.1,25.1,45,24.1,0,NA,0,637
